link,text,date,No_of_Likes,No_of_Retweets
https://twitter.com/CNN/status/1805367030339568080#m,"Federal prosecutors want to file criminal charges against Boeing for safety lapses surrounding its 737 Max, a source tells CNN https://cnn.it/3xlKVCR","Jun 24, 2024 · 10:26 PM UTC",293,88
https://twitter.com/CNN/status/1805365350751506709#m,"Alex Jones' notorious far-right conspiracy outlet Infowars will be shut down and sold off, a bankruptcy court-appointed trustee said https://cnn.it/4bnBMr8","Jun 24, 2024 · 10:20 PM UTC",4344,720
https://twitter.com/CNN/status/1805299607909343359#m,"Major record labels sue the AI company behind the fake Drake diss track ""BBL Drizzy"" for using copyrighted music without their consent https://cnn.it/3KZqwXo","Jun 24, 2024 · 5:59 PM UTC",433,143
https://twitter.com/CNN/status/1805296243599384771#m,"The group representing Israeli hostages and their families has released new footage of October 7 kidnappings amid anger at Netanyahu's suggestion he could accept a deal to free some, but not all, captives https://cnn.it/3KYFdd0","Jun 24, 2024 · 5:45 PM UTC",144,68
https://twitter.com/CNN/status/1805237919398994429#m,Supreme Court agrees to hear a case challenging a Tennessee law that could determine whether states can restrict gender-affirming care for minors https://cnn.it/4bj4Vnx,"Jun 24, 2024 · 1:53 PM UTC",176,73
https://twitter.com/CNN/status/1805212346186391587#m,"Princess Anne, sister of Britain's King Charles, is in the hospital with minor injuries following an incident at her home https://cnn.it/3xz4yr1","Jun 24, 2024 · 12:12 PM UTC",256,78
https://twitter.com/CNN/status/1805177411270500531#m,The EU could hit Apple with a huge fine after accusing the company of breaking new tech rules https://cnn.it/3XA5qpO,"Jun 24, 2024 · 9:53 AM UTC",176,73
https://twitter.com/CNN/status/1805012853813883283#m,"Israeli PM Netanyahu says ""intense phase"" of war with Hamas in Gaza is about to end, and military focus could shift to Israel's border with Lebanon. https://cnn.it/3RHKYj7","Jun 23, 2024 · 10:59 PM UTC",285,92
https://twitter.com/CNN/status/1804981035949519133#m,"Protesters ran onto the 18th green at the PGA's Travelers Championship, putting a powdery substance on the grass and delaying play for several minutes. https://cnn.it/3znLuMJ","Jun 23, 2024 · 8:53 PM UTC",195,84
https://twitter.com/CNN/status/1804957096409956769#m,"At least 1,300 people died during Hajj, the Saudi government says, after sweltering heat during this year's Islamic pilgrimage https://cnn.it/4biSFmX","Jun 23, 2024 · 7:18 PM UTC",340,136
https://twitter.com/CNN/status/1804952309451104385#m,"Update: Six law enforcement officers and a priest killed in attacks on synagogue and church in Russia's Dagestan province, regional authorities say https://cnn.it/3KUUjjO","Jun 23, 2024 · 6:58 PM UTC",90,49
https://twitter.com/CNN/status/1804929926073557062#m,"At least one police officer is dead after a gun attack on a Russian synagogue, according to reports. The synagogue is now on fire. https://cnn.it/3KUUjjO","Jun 23, 2024 · 5:30 PM UTC",208,92
https://twitter.com/CNN/status/1804299382268866646#m,"David DePape, the man convicted in federal court for violently attacking Paul Pelosi, has been found guilty of five charges in state court https://cnn.it/4cbAYqG","Jun 21, 2024 · 11:44 PM UTC",520,146
https://twitter.com/CNN/status/1804242680664248352#m,"Two people are dead and eight wounded after a shooting at a grocery store in Arkansas. The suspected shooter was shot by officers, state police say. https://cnn.it/45DwS8o","Jun 21, 2024 · 7:59 PM UTC",243,129
https://twitter.com/CNN/status/1804176586821746888#m,Steve Bannon asks the Supreme Court to pause his upcoming prison sentence while he appeals his conviction for contempt of Congress https://cnn.it/3zlsfmZ,"Jun 21, 2024 · 3:36 PM UTC",160,84
https://twitter.com/CNN/status/1804160970694021603#m,Supreme Court upholds law banning domestic abusers from owning guns in major Second Amendment ruling https://cnn.it/3XzE3MH,"Jun 21, 2024 · 2:34 PM UTC",517,153
https://twitter.com/CNN/status/1804135611042873734#m,"Robert Winnett, the British journalist who was to be the next executive editor of The Washington Post, will no longer join the newspaper https://cnn.it/4eASTII","Jun 21, 2024 · 12:53 PM UTC",228,99
https://twitter.com/CNN/status/1803973216525836540#m,Federal appeals court rejects former Trump adviser Steve Bannon's bid to delay the July 1 start date of his prison sentence for contempt of Congress. https://cnn.it/4etBykZ,"Jun 21, 2024 · 2:08 AM UTC",426,104
https://twitter.com/CNN/status/1803889804632834489#m,The Biden administration is banning Americans from using Russian-made cybersecurity software over national security concerns https://cnn.it/45w5RU9,"Jun 20, 2024 · 8:36 PM UTC",443,156
https://twitter.com/CNN/status/1803846680611098979#m,"Donald Sutherland, a veteran actor known for roles in ""M*A*S*H,"" ""Klute"" and ""The Hunger Games,"" has died, according to a statement from his agency CAA. He was 88. https://cnn.it/45xjUZs","Jun 20, 2024 · 5:45 PM UTC",2691,422
https://twitter.com/CNN/status/1803840136427249786#m,The US signals that it has expanded an agreement to allow Ukraine to counterstrike into Russia https://cnn.it/3VRwGik,"Jun 20, 2024 · 5:19 PM UTC",346,110
https://twitter.com/CNN/status/1803834821778592185#m,"President Biden will take the right podium position at CNN's presidential debate after his campaign won a coin flip, and Trump will get the last word https://cnn.it/4ey5612","Jun 20, 2024 · 4:58 PM UTC",950,141
https://twitter.com/CNN/status/1803798516440985659#m,Supreme Court upholds Trump tax on overseas investments in a case that could have jeopardized existing tax provisions for the wealthy https://cnn.it/3VSmhlx,"Jun 20, 2024 · 2:34 PM UTC",177,77
https://twitter.com/CNN/status/1803770251529662530#m,"Travis Scott was arrested in Miami early Thursday, county jail records show. The rapper faces charges of trespassing and disorderly intoxication. https://cnn.it/3xqDJVN","Jun 20, 2024 · 12:41 PM UTC",305,108
https://twitter.com/CNN/status/1803759495144734860#m,"Tropical Storm Alberto makes landfall near Tampico, Mexico, National Hurricane Center says, as winds are felt hundreds of miles away in Texas https://cnn.it/4cbjV84","Jun 20, 2024 · 11:59 AM UTC",126,55
https://twitter.com/CNN/status/1803550390245306609#m,"Ecuador faces nationwide blackout as government official says the country is working to resolve a ""cascade disconnection"" https://cnn.it/3VqwMfs","Jun 19, 2024 · 10:08 PM UTC",223,101
https://twitter.com/CNN/status/1803543277334941860#m,Boeing warned airlines that smoke could fill the cabin of 737 Max planes in the event of bird strikes following reports of two engine failures https://cnn.it/3zb6g2l,"Jun 19, 2024 · 9:40 PM UTC",199,82
https://twitter.com/CNN/status/1803535977815662767#m,The ADL is strongly criticizing Wikipedia's decision to label the top Jewish civil rights group as an unreliable source https://cnn.it/3VupFTq,"Jun 19, 2024 · 9:10 PM UTC",192,96
https://twitter.com/CNN/status/1803517716591952319#m,"Louisiana schools are now required by law to display the Ten Commandments in all public classrooms, from kindergarten to state-funded universities https://cnn.it/3XqJrBN","Jun 19, 2024 · 7:58 PM UTC",737,157
https://twitter.com/CNN/status/1803482080480727079#m,Families that lost loved ones in two Boeing 737 Max crashes said the company committed the “deadliest corporate crime in US history” and asked the Justice Department to fine the company the maximum $24 billion it could face in a criminal trial. https://cnn.it/3VZ7OFH,"Jun 19, 2024 · 5:36 PM UTC",247,99
https://twitter.com/CNN/status/1803452209767534680#m,Tropical Storm Alberto becomes first named storm of Atlantic hurricane season. Its effects are already being felt along parts of Texas and Mexico. https://cnn.it/3VtUCak,"Jun 19, 2024 · 3:38 PM UTC",196,89
https://twitter.com/CNN/status/1803238032310501844#m,"Baseball legend Willie Mays has died. The dynamic Hall of Famer, who shined in all facets of the game, was 93 years old. https://cnn.it/3Vy9kNg","Jun 19, 2024 · 1:27 AM UTC",1378,321
https://twitter.com/CNN/status/1803221991316488458#m,"Eugene Vindman, a key figure at Donald Trump's first impeachment, will win his Democratic primary in Virginia, CNN projects https://cnn.it/3La5NjL","Jun 19, 2024 · 12:23 AM UTC",947,146
https://twitter.com/CNN/status/1803194704432869714#m,"One year ago, the world watched in horror as the Titan tragedy unfolded. Now a sub is planning its own journey to the wreckage of the Titanic. https://cnn.it/4ex2pfZ","Jun 18, 2024 · 10:34 PM UTC",120,62
https://twitter.com/CNN/status/1803180311561244678#m,The Los Angeles school board will ban students from using cell phones during the school day. Questions loom on how to do it. https://cnn.it/3z8Zfis,"Jun 18, 2024 · 9:37 PM UTC",287,75
https://twitter.com/CNN/status/1803178631335649784#m,The US has announced a major breakthrough in a crackdown against Chinese money laundering networks they say are working with Mexican drug cartels https://cnn.it/4epCnv7,"Jun 18, 2024 · 9:31 PM UTC",187,71
https://twitter.com/CNN/status/1803168149161824705#m,Nvidia has surpassed Microsoft and Apple to become the largest public company in the world https://cnn.it/45uB5Li,"Jun 18, 2024 · 8:49 PM UTC",470,156
https://twitter.com/CNN/status/1803156794593718428#m,President Biden has announced a new executive action protecting undocumented immigrant spouses and children of US citizens https://cnn.it/3XsNEES,"Jun 18, 2024 · 8:04 PM UTC",334,108
https://twitter.com/CNN/status/1803146088645296155#m,"The shooter who opened fire in a Colorado LGBTQ+ nightclub in 2022, killing five people and injuring 19, has been sentenced in federal court to life in prison without the possibility of parole plus 190 years. https://cnn.it/3VmM84E","Jun 18, 2024 · 7:21 PM UTC",428,136
https://twitter.com/CNN/status/1803136353741213937#m,Massachusetts' 911 system is down statewide. Boston Fire Department advises residents to pull the nearest fire box in an emergency. https://cnn.it/4ctOV31,"Jun 18, 2024 · 6:43 PM UTC",159,91
https://twitter.com/CNN/status/1803133985708552681#m,Outgoing Boeing chief Dave Calhoun is testifying in the wake of new whistleblower allegations about safety concerns. Follow live updates. https://cnn.it/45wuMqH,"Jun 18, 2024 · 6:33 PM UTC",117,59
https://twitter.com/CNN/status/1803127718587859450#m,Vladimir Putin lands in North Korea for a rare visit and is expected to meet Kim Jong Un as he seeks a boost in Russia's war against Ukraine https://cnn.it/3KMCOSP,"Jun 18, 2024 · 6:08 PM UTC",224,91
https://twitter.com/CNN/status/1803092899883618415#m,"Join CNN as President Biden and former President Trump meet for their first highly anticipated debate of this election season. Thursday, June 27 at 9p ET on CNN and streaming on Max.","Jun 18, 2024 · 3:50 PM UTC",3774,1226
https://twitter.com/CNN/status/1803068220003246215#m,New York's highest court declines to hear Trump's appeal of the gag order that remains in effect in his criminal hush money case https://cnn.it/4cISD99,"Jun 18, 2024 · 2:12 PM UTC",809,143
https://twitter.com/CNN/status/1803061496890417650#m,"Justin Timberlake is in police custody after he was arrested in New York for allegedly driving while intoxicated, authorities tell CNN https://cnn.it/3Vx3z2m","Jun 18, 2024 · 1:45 PM UTC",648,158
https://twitter.com/CNN/status/1802989283365572961#m,Thailand will become the first nation in Southeast Asia to legalize same-sex marriage after the kingdom's Senate approved a marriage equality bill.  Read more: https://cnn.it/3z4bj4D,"Jun 18, 2024 · 8:58 AM UTC",17731,14137
https://twitter.com/CNN/status/1802907154094969006#m,The Boston Celtics beat the Dallas Mavericks 106-88 in Game 5 of the NBA Finals in Boston to win the series 4-1 and secure their league-record 18th title https://cnn.it/3RswnIo,"Jun 18, 2024 · 3:32 AM UTC",378,81
https://twitter.com/CNN/status/1802841564198092944#m,Boeing CEO Dave Calhoun plans to apologize for the company's recent safety failures and admit to problems with its culture in upcoming Senate testimony https://cnn.it/4coHcD5,"Jun 17, 2024 · 11:11 PM UTC",177,80
https://twitter.com/CNN/status/1802825228575252484#m,The first tropical storm watch of what's expected to be a hyperactive hurricane season is in effect in Texas and Mexico as a storm develops https://cnn.it/45vEFEQ,"Jun 17, 2024 · 10:06 PM UTC",181,76
https://twitter.com/CNN/status/1802664651664048495#m,"Putin is set to travel to North Korea on Tuesday, the Kremlin says, in the latest sign of deepening ties between Moscow and Pyongyang https://cnn.it/45rwHN6","Jun 17, 2024 · 11:28 AM UTC",348,123
https://twitter.com/CNN/status/1802654202495225886#m,"The US Surgeon General wants warning labels like those on cigarettes to be placed on social media apps, citing the mental health crisis among teens https://cnn.it/3VIwsds","Jun 17, 2024 · 10:47 AM UTC",514,118
https://twitter.com/CNN/status/1802640225044168847#m,"Israeli Prime Minister Benjamin Netanyahu has disbanded the country's war cabinet, official says https://cnn.it/3z5E8gY","Jun 17, 2024 · 9:51 AM UTC",265,111
https://twitter.com/CNN/status/1802475302133579884#m,"Bryson DeChambeau wins his second US Open title, edging Rory McIlroy in a nerve-shredding finale https://cnn.it/3VufOg6","Jun 16, 2024 · 10:56 PM UTC",223,63
https://twitter.com/CNN/status/1802187228740715004#m,"Update: A suspect in a shooting that injured at least eight people at a recreation area in Rochester Hills, Michigan, was found dead at a nearby home, according to the Oakland County sheriff. https://cnn.it/3z3Jnhc","Jun 16, 2024 · 3:51 AM UTC",145,60
https://twitter.com/CNN/status/1802134881918464384#m,"At least nine people were shot, including an 8-year-old, at a recreation area in Rochester Hills, Michigan, and a suspect is contained, police say. https://cnn.it/45sRf82","Jun 16, 2024 · 12:23 AM UTC",450,224
https://twitter.com/CNN/status/1802005759397347581#m,Israel's military says eight of its soldiers were killed in southern Gaza in one of the deadliest single incidents for its forces since October 7 https://cnn.it/3RrLxgV,"Jun 15, 2024 · 3:50 PM UTC",222,78
https://twitter.com/CNN/status/1801921328309522834#m,"Princess of Wales makes first public appearance since cancer diagnosis, arriving at Buckingham Palace for the King's birthday parade, the Trooping the Colour https://cnn.it/4ehxoNf","Jun 15, 2024 · 10:14 AM UTC",909,136
https://twitter.com/CNN/status/1801777368555544879#m,Speaker Johnson says he'll move to force a subpoena against AG Garland in federal court after the DOJ declined to act on House's contempt referral https://cnn.it/3VKmmZD,"Jun 15, 2024 · 12:42 AM UTC",370,109
https://twitter.com/CNN/status/1801775836250398966#m,"Summer technically starts next week, and another powerful heat dome is just one of the extreme weather hazards on the way https://cnn.it/3yYLVx8","Jun 15, 2024 · 12:36 AM UTC",296,121
https://twitter.com/CNN/status/1801749704381727163#m,Judge rejects bankruptcy plan for Alex Jones' Infowars but allows him to liquidate his personal assets to pay Sandy Hook victims' families https://cnn.it/4c0aet6,"Jun 14, 2024 · 10:52 PM UTC",375,95
https://twitter.com/CNN/status/1801724803495154154#m,This beloved board game has been around for decades. Its new version tackles an urgent issue. https://cnn.it/3VwR9rA,"Jun 14, 2024 · 9:14 PM UTC",157,59
https://twitter.com/CNN/status/1801692412634333218#m,The Justice Department says it won't prosecute Attorney General Merrick Garland after the House's contempt referral https://cnn.it/3yXfkaK,"Jun 14, 2024 · 7:05 PM UTC",635,131
https://twitter.com/CNN/status/1801667844033192120#m,"Catherine, Princess of Wales, says she is making ""good progress"" in recovery from cancer and will make her first public appearance in months tomorrow https://cnn.it/3L3LZ1r","Jun 14, 2024 · 5:27 PM UTC",2439,248
https://twitter.com/CNN/status/1801619714960965881#m,Supreme Court strikes down a federal ban on bump stocks approved by former President Trump https://cnn.it/4eqLjk7,"Jun 14, 2024 · 2:16 PM UTC",239,95
https://twitter.com/CNN/status/1801426967159271576#m,"Hamas official tells CNN it's not known how many hostages are alive and that a ceasefire proposal doesn't meet its demands, despite international pressure https://cnn.it/3KInkz5","Jun 14, 2024 · 1:30 AM UTC",208,96
https://twitter.com/CNN/status/1801363197946978729#m,Apple edges past Microsoft to become the most valuable public company in the US https://cnn.it/3RqPQJq,"Jun 13, 2024 · 9:17 PM UTC",412,124
https://twitter.com/CNN/status/1801359513053774044#m,"Phoenix police routinely violated the rights of homeless residents and discriminated against minorities for years, a scathing DOJ report finds https://cnn.it/4cl2Wjq","Jun 13, 2024 · 9:02 PM UTC",173,82
https://twitter.com/CNN/status/1801345351414157493#m,"Justice Clarence Thomas took several more trips on the private plane of GOP megadonor Harlan Crow than previously known, top Senate Democrat reveals https://cnn.it/3z9i6tv","Jun 13, 2024 · 8:06 PM UTC",419,175
https://twitter.com/CNN/status/1801329018152567027#m,Senate Republicans have voted to block a bill put forward by Democrats that would guarantee access to in vitro fertilization nationwide https://cnn.it/3VDVYjZ,"Jun 13, 2024 · 7:01 PM UTC",199,112
https://twitter.com/CNN/status/1801305449888661611#m,President Biden nominates Christy Goldsmith Romero to head the Federal Deposit Insurance Corporation at a critical time for the banking industry https://cnn.it/4b0Y1CX,"Jun 13, 2024 · 5:27 PM UTC",177,68
https://twitter.com/CNN/status/1801273755542401231#m,G7 leaders agree to give Ukraine a $50 billion loan backed by profits from frozen Russian investments to help pay for the war-torn nation's recovery.  Follow live updates: https://cnn.it/45msYjU,"Jun 13, 2024 · 3:21 PM UTC",395,126
https://twitter.com/CNN/status/1801272936461983937#m,"Jailed Wall Street Journal reporter Evan Gershkovich will stand trial in Russia on espionage charges, authorities say https://cnn.it/4b0UHb2","Jun 13, 2024 · 3:18 PM UTC",105,58
https://twitter.com/CNN/status/1801266688203030778#m,"Supreme Court rejects a political activist's attempt to trademark the phrase ""Trump Too Small"" in First Amendment case https://cnn.it/4bYfwFl","Jun 13, 2024 · 2:53 PM UTC",120,52
https://twitter.com/CNN/status/1801257571841450076#m,Supreme Court rejects challenge to abortion pill mifepristone https://cnn.it/4cm6l19,"Jun 13, 2024 · 2:17 PM UTC",289,93
https://twitter.com/CNN/status/1801230551526866973#m,"Israel's military denies striking a designated ""safe zone"" in Gaza following Palestinian news agency report of ""land, sea and air strikes"" in Al-Mawasi. https://cnn.it/3VpYBEy","Jun 13, 2024 · 12:30 PM UTC",140,57
https://twitter.com/CNN/status/1801050957880472050#m,"Gov. Ron DeSantis declares a state of emergency as dangerous flooding hits South Florida, causing flight cancellations and delays in the Miami area https://cnn.it/3VDmHNz","Jun 13, 2024 · 12:36 AM UTC",254,112
https://twitter.com/CNN/status/1801041957336018970#m,A long-held misconception is that those killed in these rituals were often young and female. But a new analysis of ancient DNA from the ancient Maya city of Chichén Itzá in Mexico challenges long-held misconceptions about the victims of ritual sacrifice. https://cnn.it/4chD08m,"Jun 13, 2024 · 12:00 AM UTC",215,116
https://twitter.com/CNN/status/1801021902766346714#m,"The US and Ukraine are expected to sign a long-term security pact at the G7 summit, but the agreement could be undone by future US administrations https://cnn.it/45mar7f","Jun 12, 2024 · 10:40 PM UTC",235,70
https://twitter.com/CNN/status/1801005238201004389#m,ACLU sues the Biden administration over sweeping executive action that largely shuts off asylum to migrants crossing the border illegally https://cnn.it/3x6Jh7Y,"Jun 12, 2024 · 9:34 PM UTC",130,41
https://twitter.com/CNN/status/1800997196893933718#m,House GOP votes to hold Attorney General Merrick Garland in contempt of Congress for refusing to turn over audio recordings of President Biden https://cnn.it/4aVGcp7,"Jun 12, 2024 · 9:02 PM UTC",252,75
https://twitter.com/CNN/status/1800967141463581018#m,"Former employees sue Elon Musk's SpaceX, claiming they were illegally fired for raising concerns about gender discrimination and sexual harassment https://cnn.it/45p7OBB","Jun 12, 2024 · 7:03 PM UTC",500,209
https://twitter.com/CNN/status/1800957314502938652#m,The Oklahoma Supreme Court has dismissed a lawsuit brought by the last two survivors of the 1921 Tulsa Race Massacre https://cnn.it/3VENsBc,"Jun 12, 2024 · 6:24 PM UTC",146,72
https://twitter.com/CNN/status/1800954927025381664#m,"The USA pushed powerhouse India all the way at the T20 Cricket World Cup but came up just short, losing by 7 wickets https://cnn.it/3VFq1Ys","Jun 12, 2024 · 6:14 PM UTC",122,34
https://twitter.com/CNN/status/1800953158421647763#m,The Fed is keeping interest rates at a 23-year high for the seventh time in a row as inflation continues to hold up rate cuts https://cnn.it/3VEJ5WL,"Jun 12, 2024 · 6:07 PM UTC",140,70
https://twitter.com/CNN/status/1800941660374806915#m,"He was kidnapped while working at the Nova music festival. Now he's free, and his family tells of the psychological abuse he faced while being held by Hamas. https://cnn.it/3RotUhY","Jun 12, 2024 · 5:22 PM UTC",302,113
https://twitter.com/CNN/status/1800871933933769195#m,"US consumer inflation slowed in May, delivering some welcome news before the Federal Reserve makes its latest rate decision https://cnn.it/3VD2De2","Jun 12, 2024 · 12:45 PM UTC",142,64
https://twitter.com/CNN/status/1800785916878840179#m,UN inquiry finds Israel and Palestinian militant groups have both committed war crimes since October 7 https://cnn.it/3xpM3Fc,"Jun 12, 2024 · 7:03 AM UTC",223,92
https://twitter.com/CNN/status/1800702184029319253#m,"Republican Michael Rulli will win the special election for Ohio's 6th Congressional District, CNN projects, helping his party expand its narrow House majority https://cnn.it/3VBGU6s","Jun 12, 2024 · 1:30 AM UTC",159,45
https://twitter.com/CNN/status/1800697667976134672#m,"South Carolina Rep. Nancy Mace will win the Republican primary for the state's 1st Congressional District, CNN projects, staving off two challengers and retaliation for voting to oust former Speaker Kevin McCarthy https://cnn.it/4eizUmg","Jun 12, 2024 · 1:12 AM UTC",150,48
https://twitter.com/CNN/status/1800693550553702548#m,"A man who Atlanta police say held a gun to the head of a bus driver is in custody after the hijacked bus led authorities on a rush hour chase, and another person found shot on the bus has now died, officials say https://cnn.it/4ei4AnI","Jun 12, 2024 · 12:56 AM UTC",163,70
https://twitter.com/CNN/status/1800684486507573657#m,"Senators blasted the head of the US Coast Guard at a hearing on sexual assault cover-up, saying she has fostered a ""culture of concealment"" https://cnn.it/3VjAfwg","Jun 12, 2024 · 12:20 AM UTC",157,54
https://twitter.com/CNN/status/1800648425332941305#m,"Children brought by their parents to live under ISIS are growing up in detention in conditions described as a ""breeding ground"" for extremism https://cnn.it/4ckM3W5","Jun 11, 2024 · 9:56 PM UTC",151,53
https://twitter.com/CNN/status/1800642282565054774#m,Joey Chestnut won't compete in Nathan's hot dog eating contest this year after he struck a deal with rival plant-based food company Impossible Foods https://cnn.it/4egSXNP,"Jun 11, 2024 · 9:32 PM UTC",143,57
https://twitter.com/CNN/status/1800636599069266217#m,"Elon Musk drops lawsuit against OpenAI and CEO Sam Altman, ending a months-long legal battle between co-founders of the AI startup https://cnn.it/3VAwzHM","Jun 11, 2024 · 9:09 PM UTC",210,83
https://twitter.com/CNN/status/1800607129268625786#m,"Four people were shot in the food court of a downtown Atlanta office complex, officials say https://cnn.it/4ckpxg1","Jun 11, 2024 · 7:12 PM UTC",249,136
https://twitter.com/CNN/status/1800589682117423546#m,President Biden will travel to Delaware following his son Hunter's conviction on federal firearms charges. Follow live updates. https://cnn.it/3XeZYZq,"Jun 11, 2024 · 6:03 PM UTC",231,70
https://twitter.com/CNN/status/1800577802753712426#m,US jury finds Chiquita Brands International liable for financing a Colombian paramilitary group https://cnn.it/4aYNetb,"Jun 11, 2024 · 5:16 PM UTC",2471,668
https://twitter.com/CNN/status/1800572425597325499#m,"The jury in the Hunter Biden case was evenly split 6-6 when deliberations began last night but started this morning with 11 willing to convict, a juror tells CNN https://cnn.it/45ni9xV","Jun 11, 2024 · 4:54 PM UTC",152,56
https://twitter.com/CNN/status/1800566032030892201#m,President Biden says he is proud Hunter has conquered his battle against addiction but accepts the jury's guilty verdict in the federal gun trial https://cnn.it/4ej1FLh,"Jun 11, 2024 · 4:29 PM UTC",354,72
https://twitter.com/CNN/status/1800549136472674657#m,"A jury finds Hunter Biden guilty on federal gun charges, the first member of a president's family to be convicted during the president's term. Follow live updates. https://cnn.it/3Xm8q9c","Jun 11, 2024 · 3:22 PM UTC",564,168
https://twitter.com/CNN/status/1800546980352991424#m,A verdict has been reached in Hunter Biden's gun trial. The jury deliberated for roughly three hours before reaching a decision. Follow live updates. https://cnn.it/3VD4cJe,"Jun 11, 2024 · 3:13 PM UTC",177,75
https://twitter.com/CNN/status/1800488776633901061#m,"A suspect has been arrested in the stabbing attack of four Iowa college instructors in China, police say https://cnn.it/3XjG4MS","Jun 11, 2024 · 11:22 AM UTC",168,78
https://twitter.com/CNN/status/1800482498243117145#m,"Malawi's vice president and nine other passengers found dead in the wreckage of plane that went missing, president says https://cnn.it/3KEI0YQ","Jun 11, 2024 · 10:57 AM UTC",432,161
https://twitter.com/CNN/status/1800329309824995571#m,The Port of Baltimore's shipping channel fully has reopened more than two months after the cargo ship collision that collapsed the Francis Scott Key Bridge https://cnn.it/3Xj7DWC,"Jun 11, 2024 · 12:48 AM UTC",397,136
https://twitter.com/CNN/status/1800256610062790700#m,The UN Security Council has approved a US proposal for a permanent ceasefire and release of the hostages in Gaza https://cnn.it/4cbcQ72,"Jun 10, 2024 · 7:59 PM UTC",265,86
https://twitter.com/CNN/status/1800252046538358979#m,"Jury deliberations have begun in Hunter Biden’s federal gun trial. If convicted on all federal gun charges, the president's son faces a maximum sentence of 25 years in prison. https://cnn.it/3VBhohK","Jun 10, 2024 · 7:41 PM UTC",191,82
https://twitter.com/CNN/status/1800237047782810076#m,"Apple says it is pushing its products into a new era with what it's calling ""Apple Intelligence,"" AI tools to add more personalization to the iPhone.  Follow live updates. https://cnn.it/3x7R7OD","Jun 10, 2024 · 6:42 PM UTC",150,68
https://twitter.com/CNN/status/1800210085940957623#m,Plane carrying vice president of Malawi and nine others reported missing after it failed to make a scheduled landing https://cnn.it/3yVSdxk,"Jun 10, 2024 · 4:55 PM UTC",192,101
https://twitter.com/CNN/status/1800203816421269528#m,Closing arguments are underway in the Hunter Biden trial. The president's son is accused of illegally purchasing and possessing a gun while abusing drugs. https://cnn.it/3VBz8JR,"Jun 10, 2024 · 4:30 PM UTC",122,52
https://twitter.com/CNN/status/1800149676219396476#m,"Hunter Biden won't testify at his federal gun trial, defense indicates. Closing arguments could begin imminently. Follow live updates. https://cnn.it/4cfLjSa","Jun 10, 2024 · 12:55 PM UTC",178,68
https://twitter.com/CNN/status/1799889111437742158#m,President Macron dissolves French parliament and calls snap election after exit polls show his party is set for crushing loss to the far right.  Follow live updates. https://cnn.it/3yRkIfE,"Jun 9, 2024 · 7:39 PM UTC",424,127
https://twitter.com/CNN/status/1799883917094265193#m,"Far-right parties surge across Europe, making big gains in elections to the European Parliament, exit polls show. Follow live updates. https://cnn.it/3VeYwUc","Jun 9, 2024 · 7:19 PM UTC",588,142
https://twitter.com/CNN/status/1799865296490058195#m,"Benny Gantz resigns from Israel's war cabinet, delivering a blow to PM Benjamin Netanyahu who has been celebrating the rescue of hostages held in Gaza https://cnn.it/4aX0RJo","Jun 9, 2024 · 6:05 PM UTC",365,143
https://twitter.com/CNN/status/1799862843015135239#m,Spanish tennis star Carlos Alcaraz defeats Alexander Zverev of Germany in a five-set thriller to win his first French Open title https://cnn.it/3xgMcuA,"Jun 9, 2024 · 5:55 PM UTC",374,69
https://twitter.com/CNN/status/1799575503298338999#m,Dornoch crosses the finish line first in the 156th running of the Belmont Stakes  https://cnn.it/3yVjUXe,"Jun 8, 2024 · 10:53 PM UTC",189,72
https://twitter.com/CNN/status/1799494632176291927#m,Gaza officials say more than 200 Palestinians were killed and over 400 others were wounded in Israel's operation to rescue four hostages. Follow live updates. https://cnn.it/45ePBqq,"Jun 8, 2024 · 5:32 PM UTC",1647,705
https://twitter.com/CNN/status/1799454692767830149#m,Iga Świątek wins third straight French Open title with dominant victory against Jasmine Paolini https://cnn.it/3KxEsaP,"Jun 8, 2024 · 2:53 PM UTC",734,99
https://twitter.com/CNN/status/1799433779750035916#m,"Use our personalized presidential voter guide to find out what the rules are, where you are. Tap the link for the CNN Voter Handbook: https://cnn.it/3XgmfpS","Jun 8, 2024 · 1:30 PM UTC",137,66
https://twitter.com/CNN/status/1799397705887662522#m,"Four Israeli hostages who were kidnapped from the Nova music festival on October 7 have been freed in a special operation, the IDF says https://cnn.it/3X9ScA3","Jun 8, 2024 · 11:06 AM UTC",1906,251
https://twitter.com/CNN/status/1799249848190841137#m,"William Anders, an astronaut on the Apollo 8 mission, was killed in a plane crash in Washington state. He was 90 years old. https://cnn.it/3XdCyn2","Jun 8, 2024 · 1:19 AM UTC",455,104
https://twitter.com/CNN/status/1799211481675841922#m,"A key witness in Sen. Bob Menendez's corruption trial testified that he ""provided"" a car to the New Jersey Democrat's wife to influence the senator https://cnn.it/3KzzRER","Jun 7, 2024 · 10:46 PM UTC",179,64
https://twitter.com/CNN/status/1799194878213071352#m,A dangerous heat wave is expanding into some areas of the West and lingering in others after Las Vegas soared to a record-breaking 111 degrees Thursday https://cnn.it/3VhHRPI,"Jun 7, 2024 · 9:41 PM UTC",173,76
https://twitter.com/CNN/status/1799178229762150742#m,"Danish Prime Minister Mette Frederiksen was attacked in Copenhagen by a man who was later arrested, her office said https://cnn.it/4efbbiQ","Jun 7, 2024 · 8:34 PM UTC",156,75
